14-1-6086005-1-20-1;Field 'Type'(1) in Table 'Web Document Search'(6086005);Posted Purch. Invoice,Posted Purch. Credit Memo,Purchase Invoice,Purchase Credit Memo;
14-1-6086005-1-10-10;Field 'Amount Incl. VAT'(10) in Table 'Web Document Search'(6086005);Amount Incl. VAT;
14-1-6086005-1-10-2;Field 'No.'(2) in Table 'Web Document Search'(6086005);No.;
14-1-6086005-1-10-21;Field 'Dimension Code 1'(21) in Table 'Web Document Search'(6086005);Dimension Code 1;
14-1-6086005-1-10-22;Field 'Dimension Code 2'(22) in Table 'Web Document Search'(6086005);Dimension Code 2;
14-1-6086005-1-10-23;Field 'Dimension Code 3'(23) in Table 'Web Document Search'(6086005);Dimension Code 3;
14-1-6086005-1-10-24;Field 'Dimension Code 4'(24) in Table 'Web Document Search'(6086005);Dimension Code 4;
14-1-6086005-1-10-25;Field 'Dimension Code 5'(25) in Table 'Web Document Search'(6086005);Dimension Code 5;
14-1-6086005-1-10-26;Field 'Dimension Code 6'(26) in Table 'Web Document Search'(6086005);Dimension Code 6;
14-1-6086005-1-10-27;Field 'Dimension Code 7'(27) in Table 'Web Document Search'(6086005);Dimension Code 7;
14-1-6086005-1-10-28;Field 'Dimension Code 8'(28) in Table 'Web Document Search'(6086005);Dimension Code 8;
14-1-6086005-1-10-3;Field 'Name'(3) in Table 'Web Document Search'(6086005);Name;
14-1-6086005-1-10-31;Field 'Dimension Value 1'(31) in Table 'Web Document Search'(6086005);Dimension Value 1;
14-1-6086005-1-10-32;Field 'Dimension Value 2'(32) in Table 'Web Document Search'(6086005);Dimension Value 2;
14-1-6086005-1-10-33;Field 'Dimension Value 3'(33) in Table 'Web Document Search'(6086005);Dimension Value 3;
14-1-6086005-1-10-34;Field 'Dimension Value 4'(34) in Table 'Web Document Search'(6086005);Dimension Value 4;
14-1-6086005-1-10-35;Field 'Dimension Value 5'(35) in Table 'Web Document Search'(6086005);Dimension Value 5;
14-1-6086005-1-10-36;Field 'Dimension Value 6'(36) in Table 'Web Document Search'(6086005);Dimension Value 6;
14-1-6086005-1-10-37;Field 'Dimension Value 7'(37) in Table 'Web Document Search'(6086005);Dimension Value 7;
14-1-6086005-1-10-38;Field 'Dimension Value 8'(38) in Table 'Web Document Search'(6086005);Dimension Value 8;
14-1-6086005-1-10-4;Field 'Posting Date'(4) in Table 'Web Document Search'(6086005);Posting Date;
14-1-6086005-1-10-5;Field 'Document Date'(5) in Table 'Web Document Search'(6086005);Document Date;
14-1-6086005-1-10-6;Field 'External Document No.'(6) in Table 'Web Document Search'(6086005);External Document No.;
14-1-6086005-1-10-7;Field 'User ID'(7) in Table 'Web Document Search'(6086005);User ID;
14-1-6086005-1-10-8;Field 'Currency Code'(8) in Table 'Web Document Search'(6086005);Currency Code;
14-1-6086005-1-10-9;Field 'Amount Excl. VAT'(9) in Table 'Web Document Search'(6086005);Amount Excl. VAT;
14-1-6086006-0-10-6086006;Object with ID 6086006 in Table 6086006;Web User Company;
14-1-6086006-1-10-1;Field 'Company Code'(1) in Table 'Web User Company'(6086006);Company Code;
14-1-6086006-1-10-2;Field 'User Id'(2) in Table 'Web User Company'(6086006);User ID;
14-1-6086006-1-10-3;Field 'No. of Documents for Approval'(3) in Table 'Web User Company'(6086006);No. of Documents for Approval;
14-1-6086006-1-10-4;Field 'Company Name'(4) in Table 'Web User Company'(6086006);Company Name;
14-1-6086006-1-10-5;Field 'No. of Shared Documents'(5) in Table 'Web User Company'(6086006);No. of Documents for Approval;
14-1-6086007-0-10-6086007;Object with ID 6086007 in Table 6086007;Web Language;
14-1-6086007-1-10-1;Field 'Name'(1) in Table 'Web Language'(6086007);Name;
14-1-6086007-1-10-2;Field 'Description'(2) in Table 'Web Language'(6086007);Description;
14-1-6086007-1-10-3;Field 'Enabled'(3) in Table 'Web Language'(6086007);Enabled;
14-1-6086007-1-10-4;Field 'Display Sort Order'(4) in Table 'Web Language'(6086007);Display Sort Order;
14-1-6086007-7-10-161024012;TextConst with ID 161024012 in Table 6086007;You cannot rename a %1.;
14-1-6086008-0-10-6086008;Object with ID 6086008 in Table 6086008;Web Help Line;
14-1-6086008-1-10-1;Field 'Section'(1) in Table 'Web Help Line'(6086008);Section;
14-1-6086008-1-20-1;Field 'Section'(1) in Table 'Web Help Line'(6086008);Main;
14-1-6086008-1-10-10;Field 'Open Link in new Window'(10) in Table 'Web Help Line'(6086008);Open Link in new Window;
14-1-6086008-1-10-2;Field 'Line No.'(2) in Table 'Web Help Line'(6086008);Line No.;
14-1-6086008-1-10-3;Field 'Heading'(3) in Table 'Web Help Line'(6086008);Heading;
14-1-6086008-1-10-4;Field 'Text'(4) in Table 'Web Help Line'(6086008);Text;
14-1-6086008-1-10-5;Field 'Bold'(5) in Table 'Web Help Line'(6086008);Bold;
14-1-6086008-1-10-6;Field 'Italic'(6) in Table 'Web Help Line'(6086008);Italic;
14-1-6086008-1-10-7;Field 'Underline'(7) in Table 'Web Help Line'(6086008);Underline;
14-1-6086008-1-10-8;Field 'Link'(8) in Table 'Web Help Line'(6086008);Link;
14-1-6086008-1-10-9;Field 'Link Type'(9) in Table 'Web Help Line'(6086008);Link Type;
14-1-6086008-1-20-9;Field 'Link Type'(9) in Table 'Web Help Line'(6086008); ,Web Address,Local File;
14-1-6086008-7-10-161024012;TextConst with ID 161024012 in Table 6086008;You did not enter an UNC-path for the link.\\Please make sure that you have entered a path that is accessible from the Document Capture web server.;
14-1-6086009-0-10-6086009;Object with ID 6086009 in Table 6086009;Temp. Web Doc. Search;
14-1-6086009-1-10-1;Field 'Search GUID'(1) in Table 'Temp. Web Doc. Search'(6086009);Search GUID;
14-1-6086009-1-10-10;Field 'Amount Excl. VAT'(10) in Table 'Temp. Web Doc. Search'(6086009);Amount Excl. VAT;
14-1-6086009-1-10-11;Field 'Amount Incl. VAT'(11) in Table 'Temp. Web Doc. Search'(6086009);Amount Incl. VAT;
14-1-6086009-1-10-2;Field 'Type'(2) in Table 'Temp. Web Doc. Search'(6086009);Type;
14-1-6086009-1-20-2;Field 'Type'(2) in Table 'Temp. Web Doc. Search'(6086009);Posted Purch. Invoice,Posted Purch. Credit Memo,Purchase Invoice,Purchase Credit Memo;
14-1-6086009-1-10-3;Field 'No.'(3) in Table 'Temp. Web Doc. Search'(6086009);No.;
14-1-6086009-1-10-4;Field 'Name'(4) in Table 'Temp. Web Doc. Search'(6086009);Name;
14-1-6086009-1-10-5;Field 'Posting Date'(5) in Table 'Temp. Web Doc. Search'(6086009);Posting Date;
14-1-6086009-1-10-6;Field 'Document Date'(6) in Table 'Temp. Web Doc. Search'(6086009);Document Date;
14-1-6086009-1-10-7;Field 'External Document No.'(7) in Table 'Temp. Web Doc. Search'(6086009);External Document No.;
14-1-6086009-1-10-8;Field 'User ID'(8) in Table 'Temp. Web Doc. Search'(6086009);User ID;
14-1-6086009-1-10-80;Field 'Dimension Code 1'(80) in Table 'Temp. Web Doc. Search'(6086009);Dimension Code 1;
14-1-6086009-1-10-81;Field 'Dimension Value 1'(81) in Table 'Temp. Web Doc. Search'(6086009);Dimension Value 1;
14-1-6086009-1-10-9;Field 'Currency Code'(9) in Table 'Temp. Web Doc. Search'(6086009);Currency Code;
14-1-6086010-0-10-6086010;Object with ID 6086010 in Table 6086010;Web Menu;
14-1-6086010-1-10-1;Field 'Code'(1) in Table 'Web Menu'(6086010);Code;
14-1-6086010-1-10-2;Field 'Description'(2) in Table 'Web Menu'(6086010);Description;
14-1-6086010-1-10-3;Field 'Sorting'(3) in Table 'Web Menu'(6086010);Sorting;
14-1-6086011-0-10-6086011;Object with ID 6086011 in Table 6086011;Web Sub Menu;
14-1-6086011-1-10-1;Field 'Web Menu Code'(1) in Table 'Web Sub Menu'(6086011);Web Menu Code;
14-1-6086011-1-10-10;Field 'Approval Code Filter'(10) in Table 'Web Sub Menu'(6086011);Approval Code Filter;
14-1-6086011-1-10-11;Field 'Table ID Filter'(11) in Table 'Web Sub Menu'(6086011);Table ID Filter;
14-1-6086011-1-10-12;Field 'Document Type Filter'(12) in Table 'Web Sub Menu'(6086011);Document Type Filter;
14-1-6086011-1-10-13;Field 'Sorting'(13) in Table 'Web Sub Menu'(6086011);Sorting;
14-1-6086011-1-10-2;Field 'Code'(2) in Table 'Web Sub Menu'(6086011);Code;
14-1-6086011-1-10-3;Field 'Description'(3) in Table 'Web Sub Menu'(6086011);Description;
14-1-6086012-0-10-6086012;Object with ID 6086012 in Table 6086012;PDF Report Setup;
14-1-6086012-1-10-1;Field 'Table ID'(1) in Table 'PDF Report Setup'(6086012);Table ID;
14-1-6086012-1-10-2;Field 'Document Type'(2) in Table 'PDF Report Setup'(6086012);Document Type;
14-1-6086012-1-20-2;Field 'Document Type'(2) in Table 'PDF Report Setup'(6086012);Quote,Order,Invoice,Credit Memo,Blanket Order,Return Order,None;
14-1-6086012-1-10-3;Field 'PDF Report ID'(3) in Table 'PDF Report Setup'(6086012);PDF Report ID;
14-1-6086012-1-10-4;Field 'Table Name'(4) in Table 'PDF Report Setup'(6086012);Table Name;
14-1-6086012-1-10-5;Field 'Report Name'(5) in Table 'PDF Report Setup'(6086012);Report Name;
14-1-6086013-0-10-6086013;Object with ID 6086013 in Table 6086013;Vendor Documents;
14-1-6086013-1-10-1;Field 'Type'(1) in Table 'Vendor Documents'(6086013);Document Type;
14-1-6086013-1-20-1;Field 'Type'(1) in Table 'Vendor Documents'(6086013);Open Purchase Document,Posted Purchase Invoice,Posted Purchase Cr. Memo;
14-1-6086013-1-10-10;Field 'On Hold'(10) in Table 'Vendor Documents'(6086013);On Hold;
14-1-6086013-1-10-2;Field 'Document Type'(2) in Table 'Vendor Documents'(6086013);Document No.;
14-1-6086013-1-20-2;Field 'Document Type'(2) in Table 'Vendor Documents'(6086013);Quote,Order,Invoice,Credit Memo,Blanket Order,Return Order;
14-1-6086013-1-10-3;Field 'Document No.'(3) in Table 'Vendor Documents'(6086013);Document No.;
14-1-6086013-1-10-4;Field 'Amount Excl. VAT'(4) in Table 'Vendor Documents'(6086013);Amount Excl. VAT;
14-1-6086013-1-10-5;Field 'Amount Incl. VAT'(5) in Table 'Vendor Documents'(6086013);Amount Incl. VAT;
14-1-6086013-1-10-6;Field 'Date'(6) in Table 'Vendor Documents'(6086013);Date;
14-1-6086013-1-10-7;Field 'Latest Comment'(7) in Table 'Vendor Documents'(6086013);Latest Comment;
14-1-6086013-1-10-8;Field 'Currency Code'(8) in Table 'Vendor Documents'(6086013);Currency Code;
14-1-6086013-1-10-9;Field 'Fully Applied'(9) in Table 'Vendor Documents'(6086013);Fully Applied;
14-1-6086014-0-10-6086014;Object with ID 6086014 in Table 6086014;Document Entry;
14-1-6086014-1-10-1;Field 'Table ID'(1) in Table 'DC Navigate Entry'(6086014);Table ID;
14-1-6086014-1-10-10;Field 'Serial No. Filter'(10) in Table 'DC Navigate Entry'(6086014);Serial No. Filter;
14-1-6086014-1-10-11;Field 'Doc. No. Filter'(11) in Table 'DC Navigate Entry'(6086014);Doc. No. Filter;
14-1-6086014-1-10-12;Field 'Posting Date Filter'(12) in Table 'DC Navigate Entry'(6086014);Posting Date Filter;
14-1-6086014-1-10-2;Field 'No. of Records'(2) in Table 'DC Navigate Entry'(6086014);No. of Records;
14-1-6086014-1-10-3;Field 'Document No.'(3) in Table 'DC Navigate Entry'(6086014);Document No.;
14-1-6086014-1-10-4;Field 'Posting Date'(4) in Table 'DC Navigate Entry'(6086014);Posting Date;
14-1-6086014-1-10-5;Field 'Entry No.'(5) in Table 'DC Navigate Entry'(6086014);Entry No.;
14-1-6086014-1-10-6;Field 'Table Name'(6) in Table 'DC Navigate Entry'(6086014);Table Name;
14-1-6086014-1-10-7;Field 'No. of Records 2'(7) in Table 'DC Navigate Entry'(6086014);No. of Records 2;
14-1-6086014-1-10-8;Field 'Document Type'(8) in Table 'DC Navigate Entry'(6086014);Lot No. Filter;
14-1-6086014-1-20-8;Field 'Document Type'(8) in Table 'DC Navigate Entry'(6086014);Quote,Order,Invoice,Credit Memo,Blanket Order,Return Order, ;
14-1-6086014-1-10-9;Field 'Lot No. Filter'(9) in Table 'DC Navigate Entry'(6086014);Lot No. Filter;
14-1-6086302-0-10-6086302;Object with ID 6086302 in Table 6086302;Expense User Group;
14-1-6086302-1-10-1;Field 'Code'(1) in Table 'Expense User Group'(6086302);Code;
14-1-6086302-1-10-10;Field 'Description'(10) in Table 'Expense User Group'(6086302);Description;
14-1-6086302-1-10-11;Field 'Mileage Reimbursement Method'(11) in Table 'Expense User Group'(6086302);Mileage Reimbursement Method;
14-1-6086302-1-20-11;Field 'Mileage Reimbursement Method'(11) in Table 'Expense User Group'(6086302); ,Vendor (on User),External System;
14-1-6086317-0-10-6086317;Object with ID 6086317 in Table 6086317;Reminder Code;
14-1-6086317-1-10-1;Field 'Code'(1) in Table 'EM Reminder Terms'(6086317);Code;
14-1-6086317-1-10-10;Field 'Max No. of Reminders'(10) in Table 'EM Reminder Terms'(6086317);Max No. of Reminders;
14-1-6086500-0-10-6086500;Object with ID 6086500 in Table 6086500;Continia Online Setup;
14-1-6086500-1-10-1;Field 'Primary Key'(1) in Table 'Continia Online Setup'(6086500);Primary Key;
14-1-6086500-1-10-10;Field 'Local Domain Name'(10) in Table 'Continia Online Setup'(6086500);Local Domain Name;
14-1-6086500-1-10-11;Field 'Continia Dev. Environment'(11) in Table 'Continia Online Setup'(6086500);Continia Development Environment;
14-1-6086500-1-10-12;Field 'Tenant'(12) in Table 'Continia Online Setup'(6086500);Tenant;
14-1-6086500-1-10-13;Field 'Enable Web Approval'(13) in Table 'Continia Online Setup'(6086500);Enable Web Approval;
14-1-6086500-1-10-14;Field 'Web Site Url'(14) in Table 'Continia Online Setup'(6086500);Web Site Url;
14-1-6086500-1-10-18;Field 'Allow Forward and Approve'(18) in Table 'Continia Online Setup'(6086500);Allow Forward and Approve;
14-1-6086500-1-10-19;Field 'Allow Forward w/o Approv.'(19) in Table 'Continia Online Setup'(6086500);Allow Forward w/o Approval;
14-1-6086500-1-10-20;Field 'Allow Forward and Return'(20) in Table 'Continia Online Setup'(6086500);Allow Forward and return for Approval;
14-1-6086500-1-10-21;Field 'Use Continia Online Web Portal'(21) in Table 'Continia Online Setup'(6086500);Use Continia Online Web Portal;
14-1-6086500-1-10-22;Field 'Default Language Code'(22) in Table 'Continia Online Setup'(6086500);Default Language Code;
14-1-6086500-1-10-23;Field 'Connection Timeout'(23) in Table 'Continia Online Setup'(6086500);Connection Timeout;
14-1-6086500-1-10-24;Field 'Welcome E-Mails'(24) in Table 'Continia Online Setup'(6086500);Welcome E-Mails;
14-1-6086500-1-20-24;Field 'Welcome E-Mails'(24) in Table 'Continia Online Setup'(6086500);Send automatically,Send manually;
14-1-6086500-1-10-3;Field 'Client ID'(3) in Table 'Continia Online Setup'(6086500);Client ID;
14-1-6086500-1-10-4;Field 'Client Password'(4) in Table 'Continia Online Setup'(6086500);Client Password;
14-1-6086500-1-10-7;Field 'Company GUID'(7) in Table 'Continia Online Setup'(6086500);Company GUID;
14-1-6086500-1-10-8;Field 'Windows Web Service URL'(8) in Table 'Continia Online Setup'(6086500);Windows Web Service URL;
14-1-6086500-1-10-9;Field 'Database Web Service URL'(9) in Table 'Continia Online Setup'(6086500);Database Web Service URL;
14-1-6086500-7-10-1160040000;TextConst with ID 1160040000 in Table 6086500;Please only enable %1 if you have a specific agreement with Continia Software to do this.\\Do you want to continue?;
14-1-6086500-7-10-1160040001;TextConst with ID 1160040001 in Table 6086500;The %1 on %2 and %3 must be the same.;
14-1-6086500-7-10-1160040002;TextConst with ID 1160040002 in Table 6086500;Unable to connect to the Document Capture Web Site. Please make sure that you are running the latest version of the Document Capture Web Site.;
14-1-6086500-7-10-1160040003;TextConst with ID 1160040003 in Table 6086500;The value in %1 must be the same in all companies that are using Document Capture Web Approval.\\Do you want to update the value of this field in all other companies?;
14-1-6086500-7-10-1160040006;TextConst with ID 1160040006 in Table 6086500;Do you want to copy %1 to all companies?;
14-1-6086500-7-10-1160040007;TextConst with ID 1160040007 in Table 6086500;Copying to...\Company #1#######################\Status @2@@@@@@@@@@@@@@@@@@@@@@@;
14-1-6086500-7-10-1160040008;TextConst with ID 1160040008 in Table 6086500;%1 was copied to %2 companies.;
14-1-6086501-0-10-6086501;Object with ID 6086501 in Table 6086501;Continia Active Product;
14-1-6086501-1-10-1;Field 'Product Code'(1) in Table 'Continia Active Product'(6086501);Product Code;
14-1-6086501-1-10-2;Field 'Company Name'(2) in Table 'Continia Active Product'(6086501);Company Name;
14-1-6086501-1-10-3;Field 'Hashed Company Name'(3) in Table 'Continia Active Product'(6086501);Hashed Company Name;
14-1-6086501-1-10-4;Field 'Activation Date'(4) in Table 'Continia Active Product'(6086501);Activation Date;
14-1-6086501-1-10-5;Field 'Activated by User ID'(5) in Table 'Continia Active Product'(6086501);Activated by User ID;
14-1-6086501-1-10-6;Field 'Expiration Date'(6) in Table 'Continia Active Product'(6086501);Expiration Date;
14-2-6085574-0-10-6085574;Object with ID 6085574 in Form 6085574;Document Capture Menu;
14-2-6085574-2-10-10;FormControl with ID 10 in Form 6085574;Approval Entries;
14-2-6085574-2-10-11;FormControl with ID 11 in Form 6085574;Overdue Notification Entries;
14-2-6085574-2-10-12;FormControl with ID 12 in Form 6085574;Purchase Overview;
14-2-6085574-2-10-15;FormControl with ID 15 in Form 6085574;Reports;
14-2-6085574-2-10-161024012;FormControl with ID 161024012 in Form 6085574;Documents;
14-2-6085574-2-10-161024013;FormControl with ID 161024013 in Form 6085574;Document Journal;
14-2-6085574-2-10-161024014;FormControl with ID 161024014 in Form 6085574;Document Search;
14-2-6085574-2-10-161024018;FormControl with ID 161024018 in Form 6085574;Invoices;
14-2-6085574-2-10-161024019;FormControl with ID 161024019 in Form 6085574;Credit Memos;
14-2-6085574-2-10-161024020;FormControl with ID 161024020 in Form 6085574;Vendors;
14-2-6085574-2-10-161024032;FormControl with ID 161024032 in Form 6085574;Approval Entries (Image);
14-2-6085574-2-10-161024039;FormControl with ID 161024039 in Form 6085574;Approval Entries by Approver;
14-2-6085574-2-10-17;FormControl with ID 17 in Form 6085574;Posted Receipts;
14-2-6085574-2-10-18;FormControl with ID 18 in Form 6085574;Posted Invoices;
14-2-6085574-2-10-19;FormControl with ID 19 in Form 6085574;Posted Credit Memos;
14-2-6085574-2-10-3;FormControl with ID 3 in Form 6085574;Document Capture;
14-2-6085574-2-10-34;FormControl with ID 34 in Form 6085574;Approval Request Entries;
14-2-6085574-2-10-4;FormControl with ID 4 in Form 6085574;Scanning && OCR;
