"14-2-6085701-2-10-1000000014";"FormControl with ID 1000000014 in Form 6085701";"Translate to (Description)";"Translate to (Description)"
"14-2-6085701-2-10-1000000016";"FormControl with ID 1000000016 in Form 6085701";"Field Description";"Field Description"
"14-2-6085701-4-10-161024029";"MenuButton with ID 161024029 in Form 6085701";"&Line";"&Line"
"14-2-6085701-5-10-161024030";"MenuItem with ID 161024030 in Form 6085701";"&Dimensions";"&Dimensions"
"14-2-6085702-0-10-6085702";"Object with ID 6085702 in Form 6085702";"Invoice Matching";"Invoice Matching"
"14-2-6085702-2-10-1000000060";"FormControl with ID 1000000060 in Form 6085702";"Original document";"Original document"
"14-2-6085702-2-10-1000000062";"FormControl with ID 1000000062 in Form 6085702";"Total No. of pages";"Total No. of pages"
"14-2-6085702-2-40-1000000063";"FormControl with ID 1000000063 in Form 6085702";"Move to next page";"Move to next page"
"14-2-6085702-2-10-1000000064";"FormControl with ID 1000000064 in Form 6085702";"Current Page";"Current Page"
"14-2-6085702-2-10-1000000069";"FormControl with ID 1000000069 in Form 6085702";"Document Lines";"Document Lines"
"14-2-6085702-2-10-1000000077";"FormControl with ID 1000000077 in Form 6085702";"Amount to Match";"Amount to Match"
"14-2-6085702-2-10-1000000080";"FormControl with ID 1000000080 in Form 6085702";"Matched Amount";"Matched Amount"
"14-2-6085702-2-10-1160040000";"FormControl with ID 1160040000 in Form 6085702";"Order Lines";"Order Lines"
"14-2-6085702-2-10-1160040001";"FormControl with ID 1160040001 in Form 6085702";"Difference";"Difference"
"14-2-6085702-2-10-1160040002";"FormControl with ID 1160040002 in Form 6085702";"Receipt Lines";"Receipt Lines"
"14-2-6085702-4-10-1000000022";"MenuButton with ID 1000000022 in Form 6085702";"&Template";"&Template"
"14-2-6085702-4-10-1000000029";"MenuButton with ID 1000000029 in Form 6085702";"&Line";"&Line"
"14-2-6085702-4-10-1000000034";"MenuButton with ID 1000000034 in Form 6085702";"F&unctions";"F&unctions"
"14-2-6085702-5-10-1000000021";"MenuItem with ID 1000000021 in Form 6085702";"Perform Match";"Perform Match"
"14-2-6085702-5-10-1000000030";"MenuItem with ID 1000000030 in Form 6085702";"Card";"Card"
"14-2-6085702-5-10-1000000039";"MenuItem with ID 1000000039 in Form 6085702";"&Card";"&Card"
"14-2-6085702-5-10-1000000052";"MenuItem with ID 1000000052 in Form 6085702";"&Toggle Match";"&Toggle Match"
"14-2-6085702-5-10-1000000053";"MenuItem with ID 1000000053 in Form 6085702";"&Remove All Matches For Receipt Lines";"&Remove All Matches For Receipt Lines"
"14-2-6085702-5-10-1000000056";"MenuItem with ID 1000000056 in Form 6085702";"Remove &All Matches";"Remove &All Matches"
"14-2-6085702-5-10-1000000057";"MenuItem with ID 1000000057 in Form 6085702";"Line &Translations";"Line &Translations"
"14-2-6085702-5-10-1160040005";"MenuItem with ID 1160040005 in Form 6085702";"Filter on Order No.";"Filter on Order No."
"14-2-6085702-5-10-161024021";"MenuItem with ID 161024021 in Form 6085702";"Open &PDF File";"Open &PDF File"
"14-2-6085702-7-10-1160040006";"TextConst with ID 1160040006 in Form 6085702";"Do you wish to reset matches for all document lines?";"Do you wish to reset matches for all document lines?"
"14-2-6085702-7-10-1160040008";"TextConst with ID 1160040008 in Form 6085702";"Page %1";"Page %1"
"14-2-6085702-7-10-1160040009";"TextConst with ID 1160040009 in Form 6085702";"(%1 pages in total)";"(%1 pages in total)"
"14-2-6085702-7-10-1160040010";"TextConst with ID 1160040010 in Form 6085702";"Manual Match";"Manual Match"
"14-2-6085703-0-10-6085703";"Object with ID 6085703 in Form 6085703";"Purch. Invoice Match Subform";"Purch. Invoice Match Subform"
"14-2-6085703-2-10-1160040019";"FormControl with ID 1160040019 in Form 6085703";"Direct Unit Cost (Receipt)";"Direct Unit Cost (Receipt)"
"14-2-6085703-2-10-1160040021";"FormControl with ID 1160040021 in Form 6085703";"Line Discount % (Receipt)";"Line Discount % (Receipt)"
"14-2-6085703-2-10-1160040031";"FormControl with ID 1160040031 in Form 6085703";"Difference";"Difference"
"14-2-6085703-2-10-1160040037";"FormControl with ID 1160040037 in Form 6085703";"Matched Quantity";"Matched Quantity"
"14-2-6085703-2-10-1160040039";"FormControl with ID 1160040039 in Form 6085703";"Direct Unit Cost (Invoice)";"Direct Unit Cost (Invoice)"
"14-2-6085703-2-10-1160040041";"FormControl with ID 1160040041 in Form 6085703";"Line Discount % (Invoice)";"Line Discount % (Invoice)"
"14-2-6085703-2-10-1160040043";"FormControl with ID 1160040043 in Form 6085703";"Line Amount (Invoice)";"Line Amount (Invoice)"
"14-2-6085703-2-10-1160040045";"FormControl with ID 1160040045 in Form 6085703";"Total Matched Quantity";"Total Matched Quantity"
"14-2-6085703-7-10-1160040014";"TextConst with ID 1160040014 in Form 6085703";"Manual Match";"Manual Match"
"14-2-6085704-0-10-6085704";"Object with ID 6085704 in Form 6085704";"Credit Memo Matching";"Credit Memo Matching"
"14-2-6085704-2-10-1000000060";"FormControl with ID 1000000060 in Form 6085704";"Original document";"Original document"
"14-2-6085704-2-10-1000000062";"FormControl with ID 1000000062 in Form 6085704";"Total No. of pages";"Total No. of pages"
"14-2-6085704-2-40-1000000063";"FormControl with ID 1000000063 in Form 6085704";"Move to next page";"Move to next page"
"14-2-6085704-2-10-1000000064";"FormControl with ID 1000000064 in Form 6085704";"Current Page";"Current Page"
"14-2-6085704-2-10-1000000069";"FormControl with ID 1000000069 in Form 6085704";"Document Lines";"Document Lines"
"14-2-6085704-2-10-1160040000";"FormControl with ID 1160040000 in Form 6085704";"Return Order Lines";"Return Order Lines"
"14-2-6085704-2-10-1160040001";"FormControl with ID 1160040001 in Form 6085704";"Difference";"Difference"
"14-2-6085704-2-10-1160040002";"FormControl with ID 1160040002 in Form 6085704";"Return Shipment Lines";"Return Shipment Lines"
"14-2-6085704-2-10-1160040004";"FormControl with ID 1160040004 in Form 6085704";"Matched Amount";"Matched Amount"
"14-2-6085704-2-10-1160040006";"FormControl with ID 1160040006 in Form 6085704";"Amount to Match";"Amount to Match"
"14-2-6085704-4-10-1000000022";"MenuButton with ID 1000000022 in Form 6085704";"&Template";"&Template"
"14-2-6085704-4-10-1000000029";"MenuButton with ID 1000000029 in Form 6085704";"&Line";"&Line"
"14-2-6085704-4-10-1000000034";"MenuButton with ID 1000000034 in Form 6085704";"F&unctions";"F&unctions"
"14-2-6085704-5-10-1000000021";"MenuItem with ID 1000000021 in Form 6085704";"Perform Match";"Perform Match"
"14-2-6085704-5-10-1000000030";"MenuItem with ID 1000000030 in Form 6085704";"Card";"Card"
"14-2-6085704-5-10-1000000039";"MenuItem with ID 1000000039 in Form 6085704";"&Card";"&Card"
"14-2-6085704-5-10-1000000052";"MenuItem with ID 1000000052 in Form 6085704";"&Toggle Match";"&Toggle Match"
"14-2-6085704-5-10-1000000053";"MenuItem with ID 1000000053 in Form 6085704";"&Remove All Matches For Return Shipment Lines";"&Remove All Matches For Return Shipment Lines"
"14-2-6085704-5-10-1000000056";"MenuItem with ID 1000000056 in Form 6085704";"Remove &All Matches";"Remove &All Matches"
"14-2-6085704-5-10-1000000057";"MenuItem with ID 1000000057 in Form 6085704";"Line &Translations";"Line &Translations"
"14-2-6085704-5-10-1160040011";"MenuItem with ID 1160040011 in Form 6085704";"Filter on Order No.";"Filter on Order No."
"14-2-6085704-5-10-161024021";"MenuItem with ID 161024021 in Form 6085704";"Open &PDF File";"Open &PDF File"
"14-2-6085704-7-10-1160040006";"TextConst with ID 1160040006 in Form 6085704";"Do you wish to reset matches for all document lines?";"Do you wish to reset matches for all document lines?"
"14-2-6085704-7-10-1160040008";"TextConst with ID 1160040008 in Form 6085704";"Page %1";"Page %1"
"14-2-6085704-7-10-1160040009";"TextConst with ID 1160040009 in Form 6085704";"(%1 pages in total)";"(%1 pages in total)"
"14-2-6085704-7-10-1160040010";"TextConst with ID 1160040010 in Form 6085704";"Manual Match";"Manual Match"
"14-2-6085705-0-10-6085705";"Object with ID 6085705 in Form 6085705";"Purch. Match Subf.";"Purch. Match Subf."
"14-2-6085705-2-10-1000000043";"FormControl with ID 1000000043 in Form 6085705";"Matched Quantity";"Matched Quantity"
"14-2-6085706-0-10-6085706";"Object with ID 6085706 in Form 6085706";"Purchase Invoice";"Purchase Invoice"
"14-2-6085706-2-30-1";"FormControl with ID 1 in Form 6085706";"General,Invoicing,Shipping,Foreign Trade,E-Commerce";"General,Invoicing,Shipping,Foreign Trade,E-Commerce"
"14-2-6085706-2-10-1160040002";"FormControl with ID 1160040002 in Form 6085706";"Approval Flow Code";"Approval Flow Code"
"14-2-6085706-2-40-1160040004";"FormControl with ID 1160040004 in Form 6085706";"Move to next page";"Move to next page"
"14-2-6085706-2-10-161024012";"FormControl with ID 161024012 in Form 6085706";"Zoom";"Zoom"
"14-2-6085706-2-10-161024016";"FormControl with ID 161024016 in Form 6085706";"Original document";"Original document"
"14-2-6085706-2-10-161024017";"FormControl with ID 161024017 in Form 6085706";"Zoom";"Zoom"
"14-2-6085706-2-10-161024018";"FormControl with ID 161024018 in Form 6085706";"Total No. of pages";"Total No. of pages"
"14-2-6085706-2-40-161024019";"FormControl with ID 161024019 in Form 6085706";"Move to next page";"Move to next page"
"14-2-6085706-2-10-161024020";"FormControl with ID 161024020 in Form 6085706";"Current Page";"Current Page"
"14-2-6085706-2-40-161024021";"FormControl with ID 161024021 in Form 6085706";"Move to previous page";"Move to previous page"
"14-2-6085706-2-10-161024032";"FormControl with ID 161024032 in Form 6085706";"Approval Entries";"Approval Entries"
"14-2-6085706-2-10-161024034";"FormControl with ID 161024034 in Form 6085706";"Approval Comments";"Approval Comments"
"14-2-6085706-2-10-161024036";"FormControl with ID 161024036 in Form 6085706";"Approval by";"Approval by"
"14-2-6085706-2-10-161024039";"FormControl with ID 161024039 in Form 6085706";"Amount Excl. VAT";"Amount Excl. VAT"
"14-2-6085706-2-10-161024043";"FormControl with ID 161024043 in Form 6085706";"Amount Incl. VAT";"Amount Incl. VAT"
"14-2-6085706-2-10-161024045";"FormControl with ID 161024045 in Form 6085706";"Imported";"Imported"
"14-2-6085706-2-10-161024046";"FormControl with ID 161024046 in Form 6085706";"Assigned";"Assigned"
"14-2-6085706-2-10-161024059";"FormControl with ID 161024059 in Form 6085706";"No. of Documents";"No. of Documents"
"14-2-6085706-2-40-79";"FormControl with ID 79 in Form 6085706";"Comment";"Comment"
"14-2-6085706-2-10-80";"FormControl with ID 80 in Form 6085706";"Buy-from Post Code/City";"Buy-from Post Code/City"
"14-2-6085706-2-10-93";"FormControl with ID 93 in Form 6085706";"Pay-to Post Code/City";"Pay-to Post Code/City"
"14-2-6085706-2-10-95";"FormControl with ID 95 in Form 6085706";"Ship-to Post Code/City";"Ship-to Post Code/City"
"14-2-6085706-4-10-161024025";"MenuButton with ID 161024025 in Form 6085706";"&Approval";"&Approval"
"14-2-6085706-5-10-107";"MenuItem with ID 107 in Form 6085706";"Location";"Location"
"14-2-6085706-5-10-109";"MenuItem with ID 109 in Form 6085706";"Item Availability by";"Item Availability by"
"14-2-6085706-5-10-110";"MenuItem with ID 110 in Form 6085706";"Period";"Period"
"14-2-6085706-5-10-111";"MenuItem with ID 111 in Form 6085706";"Variant";"Variant"
"14-2-6085706-5-10-112";"MenuItem with ID 112 in Form 6085706";"Move Negative Lines";"Move Negative Lines"
"14-2-6085706-5-10-114";"MenuItem with ID 114 in Form 6085706";"Dimensions";"Dimensions"
"14-2-6085706-5-10-1160040000";"MenuItem with ID 1160040000 in Form 6085706";"Ge&t Order Lines";"Ge&t Order Lines"
"14-2-6085706-5-10-1160040041";"MenuItem with ID 1160040041 in Form 6085706";"Get Std. Amount Di&stribution Codes";"Get Std. Amount Di&stribution Codes"
"14-2-6085706-5-10-1160041102";"MenuItem with ID 1160041102 in Form 6085706";"Incomming E-Mail";"Incomming E-Mail"
"14-2-6085706-5-10-1160041103";"MenuItem with ID 1160041103 in Form 6085706";"Document Card";"Document Card"
"14-2-6085706-5-10-120";"MenuItem with ID 120 in Form 6085706";"Re&lease";"Re&lease"
"14-2-6085706-5-10-121";"MenuItem with ID 121 in Form 6085706";"Re&open";"Re&open"
"14-2-6085706-5-10-132";"MenuItem with ID 132 in Form 6085706";"Get St&d. Vend. Purchase Codes";"Get St&d. Vend. Purchase Codes"
"14-2-6085706-5-10-161011032";"MenuItem with ID 161011032 in Form 6085706";"&PDF File";"&PDF File"
"14-2-6085706-5-10-161024026";"MenuItem with ID 161024026 in Form 6085706";"&Approve";"&Approve"
"14-2-6085706-5-10-161024027";"MenuItem with ID 161024027 in Form 6085706";"&Reject";"&Reject"
"14-2-6085706-5-10-161024028";"MenuItem with ID 161024028 in Form 6085706";"&Forward";"&Forward"
"14-2-6085706-5-10-161024029";"MenuItem with ID 161024029 in Form 6085706";"Send A&pproval Request";"Send A&pproval Request"
"14-2-6085706-5-10-161024030";"MenuItem with ID 161024030 in Form 6085706";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"14-2-6085706-5-10-161024038";"MenuItem with ID 161024038 in Form 6085706";"&Force Approval";"&Force Approval"
"14-2-6085706-5-10-161024047";"MenuItem with ID 161024047 in Form 6085706";"&Change Imported Amounts";"&Change Imported Amounts"
"14-2-6085706-5-10-161024048";"MenuItem with ID 161024048 in Form 6085706";"&Archived Versions";"&Archived Versions"
"14-2-6085706-5-10-161024049";"MenuItem with ID 161024049 in Form 6085706";"Allocations";"Allocations"
"14-2-6085706-5-10-161024051";"MenuItem with ID 161024051 in Form 6085706";"Payment &Information";"Payment &Information"
"14-2-6085706-5-10-161024053";"MenuItem with ID 161024053 in Form 6085706";"Comments";"Comments"
"14-2-6085706-5-10-161024056";"MenuItem with ID 161024056 in Form 6085706";"&On Hold";"&On Hold"
"14-2-6085706-5-10-25";"MenuItem with ID 25 in Form 6085706";"Insert &Ext. Texts";"Insert &Ext. Texts"
"14-2-6085706-5-10-56";"MenuItem with ID 56 in Form 6085706";"List";"List"
"14-2-6085706-5-10-57";"MenuItem with ID 57 in Form 6085706";"Statistics";"Statistics"
"14-2-6085706-5-10-58";"MenuItem with ID 58 in Form 6085706";"Card";"Card"
"14-2-6085706-5-10-5800";"MenuItem with ID 5800 in Form 6085706";"Item Charge &Assignment";"Item Charge &Assignment"
"14-2-6085706-5-10-59";"MenuItem with ID 59 in Form 6085706";"Co&mments";"Co&mments"
"14-2-6085706-5-10-61";"MenuItem with ID 61 in Form 6085706";"Calculate &Invoice Discount";"Calculate &Invoice Discount"
"14-2-6085706-5-10-62";"MenuItem with ID 62 in Form 6085706";"Copy Document";"Copy Document"
"14-2-6085706-5-10-63";"MenuItem with ID 63 in Form 6085706";"E&xplode BOM";"E&xplode BOM"
"14-2-6085706-5-10-64";"MenuItem with ID 64 in Form 6085706";"&Get Receipt Lines";"&Get Receipt Lines"
"14-2-6085706-5-10-65";"MenuItem with ID 65 in Form 6085706";"Get &Phase/Task/Step";"Get &Phase/Task/Step"
"14-2-6085706-5-10-6500";"MenuItem with ID 6500 in Form 6085706";"Item &Tracking Lines";"Item &Tracking Lines"
"14-2-6085706-5-10-67";"MenuItem with ID 67 in Form 6085706";"Test Report";"Test Report"
"14-2-6085706-5-10-68";"MenuItem with ID 68 in Form 6085706";"P&ost";"P&ost"
"14-2-6085706-5-10-69";"MenuItem with ID 69 in Form 6085706";"Post and &Print";"Post and &Print"
"14-2-6085706-5-10-70";"MenuItem with ID 70 in Form 6085706";"Post &Batch";"Post &Batch"
"14-2-6085706-7-10-1000000009";"TextConst with ID 1000000009 in Form 6085706";"Page %1";"Page %1"
"14-2-6085706-7-10-1000000010";"TextConst with ID 1000000010 in Form 6085706";"(%1 pages in total)";"(%1 pages in total)"
"14-2-6085707-0-10-6085707";"Object with ID 6085707 in Form 6085707";"Purchase Credit Memo";"Purchase Credit Memo"
"14-2-6085707-2-30-1";"FormControl with ID 1 in Form 6085707";"General,Invoicing,Shipping,Foreign Trade,Application,E-Commerce";"General,Invoicing,Shipping,Foreign Trade,Application,E-Commerce"
"14-2-6085707-2-10-1160040001";"FormControl with ID 1160040001 in Form 6085707";"Approval Flow Code";"Approval Flow Code"
"14-2-6085707-2-40-1160040006";"FormControl with ID 1160040006 in Form 6085707";"Move to next page";"Move to next page"
